page	class	chunk	param_ptr	wave_off	rom_start	rom_end	samples	shared	param_record
2	6	972	0x25CE	0xFA56	0x2FA560	0x2FA660	128	1	
2	6	973	0x25D0	0xFA66	0x2FA660	0x2FA760	128	1	
2	6	974	0x25D2	0xFA76	0x2FA760	0x2FA7E0	64	1	
2	6	975	0x25D4	0xFA7E	0x2FA7E0	0x2FA860	64	1	
2	6	976	0x25D6	0xFA86	0x2FA860	0x2FA960	128	1	
2	6	977	0x25D8	0xFA96	0x2FA960	0x2FAA60	128	1	
2	6	978	0x25DA	0xFAA6	0x2FAA60	0x2FAAE0	64	1	
2	6	979	0x25DC	0xFAAE	0x2FAAE0	0x2FABE0	128	1	
2	6	980	0x25DE	0xFABE	0x2FABE0	0x2FACE0	128	1	
2	6	981	0x25E0	0xFACE	0x2FACE0	0x2FAD60	64	1	
2	6	982	0x25E2	0xFAD6	0x2FAD60	0x2FAE60	128	1	
2	6	983	0x25E4	0xFAE6	0x2FAE60	0x2FAF60	128	1	
2	6	984	0x25E6	0xFAF6	0x2FAF60	0x2FAFE0	64	1	
2	6	985	0x25E8	0xFAFE	0x2FAFE0	0x2FB0E0	128	1	
2	6	986	0x25EA	0xFB0E	0x2FB0E0	0x2FB1E0	128	1	
2	6	987	0x25EC	0xFB1E	0x2FB1E0	0x2FB260	64	1	
2	6	988	0x25EE	0xFB26	0x2FB260	0x2FB360	128	1	
2	6	989	0x25F0	0xFB36	0x2FB360	0x2FB460	128	1	
2	6	990	0x25F2	0xFB46	0x2FB460	0x2FB4E0	64	1	
2	6	991	0x25F4	0xFB4E	0x2FB4E0	0x2FB5E0	128	1	
2	6	992	0x25F6	0xFB5E	0x2FB5E0	0x2FB6E0	128	1	
2	6	993	0x25F8	0xFB6E	0x2FB6E0	0x2FB7E0	128	1	
2	6	994	0x25FA	0xFB7E	0x2FB7E0	0x2FB8E0	128	1	
2	6	995	0x25FC	0xFB8E	0x2FB8E0	0x2FB9E0	128	1	
2	6	996	0x25FE	0xFB9E	0x2FB9E0	0x2FBA60	64	1	
2	6	997	0x2600	0xFBA6	0x2FBA60	0x2FBAE0	64	1	
2	6	998	0x2602	0xFBAE	0x2FBAE0	0x2FBB60	64	1	
2	6	999	0x2604	0xFBB6	0x2FBB60	0x2FBC60	128	1	
2	6	1000	0x2606	0xFBC6	0x2FBC60	0x2FBD60	128	1	
2	6	1001	0x2608	0xFBD6	0x2FBD60	0x2FBE60	128	1	
2	6	1002	0x260A	0xFBE6	0x2FBE60	0x2FBF60	128	1	
2	6	1003	0x260C	0xFBF6	0x2FBF60	0x2FC060	128	1	
2	6	1004	0x260E	0xFC06	0x2FC060	0x2FC160	128	1	
2	6	1005	0x2610	0xFC16	0x2FC160	0x2FC260	128	1	
2	6	1006	0x2612	0xFC26	0x2FC260	0x2FC2E0	64	1	
2	6	1007	0x2614	0xFC2E	0x2FC2E0	0x2FC3E0	128	1	
2	6	1008	0x2616	0xFC3E	0x2FC3E0	0x2FC4E0	128	1	
2	6	1009	0x2618	0xFC4E	0x2FC4E0	0x2FC5E0	128	1	
2	6	1010	0x261A	0xFC5E	0x2FC5E0	0x2FC6E0	128	1	
2	6	1011	0x261C	0xFC6E	0x2FC6E0	0x2FC7E0	128	1	
2	6	1012	0x261E	0xFC7E	0x2FC7E0	0x2FC8E0	128	1	
2	6	1013	0x2620	0xFC8E	0x2FC8E0	0x2FC9E0	128	1	
2	6	1014	0x2622	0xFC9E	0x2FC9E0	0x2FCA60	64	1	
2	6	1015	0x2624	0xFCA6	0x2FCA60	0x2FCB60	128	1	
2	6	1016	0x2626	0xFCB6	0x2FCB60	0x2FCC60	128	1	
2	6	1017	0x2628	0xFCC6	0x2FCC60	0x2FCD60	128	1	
2	6	1018	0x262A	0xFCD6	0x2FCD60	0x2FCE60	128	1	
2	6	1019	0x262C	0xFCE6	0x2FCE60	0x2FCF60	128	1	
2	6	1020	0x262E	0xFCF6	0x2FCF60	0x2FD060	128	1	
2	6	1021	0x2630	0xFD06	0x2FD060	0x2FD160	128	1	
2	6	1022	0x2632	0xFD16	0x2FD160	0x2FD1E0	64	1	
2	6	1023	0x2634	0xFD1E	0x2FD1E0	0x2FD2E0	128	1	
2	6	1024	0x2636	0xFD2E	0x2FD2E0	0x2FD3E0	128	1	
2	6	1025	0x2638	0xFD3E	0x2FD3E0	0x2FD4E0	128	1	
2	6	1026	0x263A	0xFD4E	0x2FD4E0	0x2FD5E0	128	1	
2	6	1027	0x263C	0xFD5E	0x2FD5E0	0x2FD6E0	128	1	
2	6	1028	0x263E	0xFD6E	0x2FD6E0	0x2FD7E0	128	1	
2	6	1029	0x2640	0xFD7E	0x2FD7E0	0x2FD8E0	128	1	
2	6	1030	0x2642	0xFD8E	0x2FD8E0	0x2FD960	64	1	
2	6	1031	0x2644	0xFD96	0x2FD960	0x2FDA60	128	1	
2	6	1032	0x2646	0xFDA6	0x2FDA60	0x2FDB60	128	1	
2	6	1033	0x2648	0xFDB6	0x2FDB60	0x2FDC60	128	1	
2	6	1034	0x264A	0xFDC6	0x2FDC60	0x2FDD60	128	1	
2	6	1035	0x264C	0xFDD6	0x2FDD60	0x2FDE60	128	1	
2	6	1036	0x264E	0xFDE6	0x2FDE60	0x2FDF60	128	1	
2	6	1037	0x2650	0xFDF6	0x2FDF60	0x2FE060	128	1	
2	6	1038	0x2652	0xFE06	0x2FE060	0x2FE0E0	64	1	
2	6	1039	0x2654	0xFE0E	0x2FE0E0	0x2FE1E0	128	1	
2	6	1040	0x2656	0xFE1E	0x2FE1E0	0x2FE2E0	128	1	
2	6	1041	0x2658	0xFE2E	0x2FE2E0	0x2FE3E0	128	1	
2	6	1042	0x265A	0xFE3E	0x2FE3E0	0x2FE4E0	128	1	
2	6	1043	0x265C	0xFE4E	0x2FE4E0	0x2FE5E0	128	1	
2	6	1044	0x265E	0xFE5E	0x2FE5E0	0x2FE6E0	128	1	
2	6	1045	0x2660	0xFE6E	0x2FE6E0	0x2FE7E0	128	1	
2	6	1046	0x2662	0xFE7E	0x2FE7E0	0x2FE860	64	1	
2	6	1047	0x2664	0xFE86	0x2FE860	0x2FE960	128	1	
2	6	1048	0x2666	0xFE96	0x2FE960	0x2FEA60	128	1	
2	6	1049	0x2668	0xFEA6	0x2FEA60	0x2FEB60	128	1	
2	6	1050	0x266A	0xFEB6	0x2FEB60	0x2FEC60	128	1	
2	6	1051	0x266C	0xFEC6	0x2FEC60	0x2FED60	128	1	
2	6	1052	0x266E	0xFED6	0x2FED60	0x2FEE60	128	1	
2	6	1053	0x2670	0xFEE6	0x2FEE60	0x2FEF60	128	1	
2	6	1054	0x2672	0xFEF6	0x2FEF60	0x2FEFE0	64	1	
2	6	1055	0x2674	0xFEFE	0x2FEFE0	0x2FF0E0	128	1	
2	6	1056	0x2676	0xFF0E	0x2FF0E0	0x2FF1E0	128	1	
2	6	1057	0x2678	0xFF1E	0x2FF1E0	0x2FF2E0	128	1	
2	6	1058	0x267A	0xFF2E	0x2FF2E0	0x2FF3E0	128	1	
2	6	1059	0x267C	0xFF3E	0x2FF3E0	0x2FF4E0	128	1	
2	6	1060	0x267E	0xFF4E	0x2FF4E0	0x2FF5E0	128	1	
2	6	1061	0x2680	0xFF5E	0x2FF5E0	0x2FF6E0	128	1	
2	6	1062	0x2682	0xFF6E	0x2FF6E0	0x2FF760	64	1	
2	6	1063	0x2684	0xFF76	0x2FF760	0x2FF860	128	1	
2	6	1064	0x2686	0xFF86	0x2FF860	0x2FF960	128	1	
2	6	1065	0x2688	0xFF96	0x2FF960	0x2FFA60	128	1	
2	6	1066	0x268A	0xFFA6	0x2FFA60	0x2FFB60	128	1	
2	6	1067	0x268C	0xFFB6	0x2FFB60	0x2FFC60	128	1	
2	6	1068	0x268E	0xFFC6	0x2FFC60	0x2FFD60	128	1	
2	6	1069	0x2690	0xFFD6	0x2FFD60	0x2FFE60	128	1	
2	6	1070	0x2692	0xFFE6	0x2FFE60	0x2FFEE0	64	1	
2	6	1071	0x2694	0xFFEE	0x2FFEE0	0x300000	144	1	00/00 00/00 00/00 00/00 00/00
3	7	0	0x00E4	0x0024	0x300240	0x30CE60	26128	1	eb/80
3	7	1	0x00E8	0x0CE6	0x30CE60	0x317E80	22544	1	dc/80
3	7	2	0x00EC	0x17E8	0x317E80	0x322CA0	22288	1	dc/80
3	7	3	0x00F0	0x22CA	0x322CA0	0x32D2C0	21264	1	dd/80
3	7	4	0x00F4	0x2D2C	0x32D2C0	0x336FE0	20112	1	bb/80
3	7	5	0x00F8	0x36FE	0x336FE0	0x340600	19216	1	be/80
3	7	6	0x00FC	0x4060	0x340600	0x349920	18832	1	c0/80
3	7	7	0x0100	0x4992	0x349920	0x351B40	16656	1	e1/40
3	7	8	0x0104	0x51B4	0x351B40	0x359460	15504	1	ed/40
3	7	9	0x0108	0x5946	0x359460	0x35F680	12560	1	fb/40
3	7	10	0x010C	0x5F68	0x35F680	0x365360	11888	1	85/40
3	7	11	0x0110	0x6536	0x365360	0x36AD80	11536	1	90/40
3	7	12	0x0114	0x6AD8	0x36AD80	0x370060	10608	1	9e/40
3	7	13	0x0118	0x7006	0x370060	0x374820	9184	1	80/00 80/00
3	7	14	0x011E	0x7482	0x374820	0x3784C0	7760	1	80/00 80/00
3	7	15	0x0124	0x784C	0x3784C0	0x37C6C0	8448	1	80/00 80/00
3	7	16	0x012A	0x7C6C	0x37C6C0	0x3892E0	26128	1	eb/80
3	7	17	0x012E	0x892E	0x3892E0	0x394300	22544	1	dc/80
3	7	18	0x0132	0x9430	0x394300	0x39F120	22288	1	dc/80
3	7	19	0x0136	0x9F12	0x39F120	0x3A9740	21264	1	dd/80
3	7	20	0x013A	0xA974	0x3A9740	0x3B3460	20112	1	bb/80
3	7	21	0x013E	0xB346	0x3B3460	0x3BCA80	19216	1	be/80
3	7	22	0x0142	0xBCA8	0x3BCA80	0x3C5DA0	18832	1	c0/80
3	7	23	0x0146	0xC5DA	0x3C5DA0	0x3CDFC0	16656	1	e1/40
3	7	24	0x014A	0xCDFC	0x3CDFC0	0x3D58E0	15504	1	ed/40
3	7	25	0x014E	0xD58E	0x3D58E0	0x3DBB00	12560	1	fb/40
3	7	26	0x0152	0xDBB0	0x3DBB00	0x3E17E0	11888	1	85/40
3	7	27	0x0156	0xE17E	0x3E17E0	0x3E7200	11536	1	90/40
3	7	28	0x015A	0xE720	0x3E7200	0x3EC4E0	10608	1	9e/40
3	7	29	0x015E	0xEC4E	0x3EC4E0	0x3F0CA0	9184	1	80/00 80/00
3	7	30	0x0164	0xF0CA	0x3F0CA0	0x3F4940	7760	1	80/00 80/00
3	7	31	0x016A	0xF494	0x3F4940	0x3F8B40	8448	1	80/00 80/00
3	7	32	0x0170	0xF8B4	0x3F8B40	0x3FA140	2816	1	38/00 28/00 18/00 00/c0
3	7	33	0x017A	0xFA14	0x3FA140	0x3FBB40	3328	7	40/00 30/00 20/00 10/c0
3	7	34	0x0184	0xFA14	0x3FA140	0x3FBB40	3328	7	38/00 28/00 18/00 08/c0
3	7	35	0x018E	0xFA14	0x3FA140	0x3FBB40	3328	7	48/00 38/00 28/00 18/c0
3	7	36	0x0198	0xFA14	0x3FA140	0x3FBB40	3328	7	50/00 40/00 30/00 20/c0
3	7	37	0x01A2	0xFA14	0x3FA140	0x3FBB40	3328	7	58/00 48/00 38/00 28/c0
3	7	38	0x01AC	0xFA14	0x3FA140	0x3FBB40	3328	7	60/00 50/00 40/00 30/c0
3	7	39	0x01B6	0xFA14	0x3FA140	0x3FBB40	3328	7	68/00 58/00 48/00 38/c0
3	7	40	0x01C0	0xFBB4	0x3FBB40	0x3FD140	2816	4	40/00 38/00 28/00
3	7	41	0x01C8	0xFBB4	0x3FBB40	0x3FD140	2816	4	38/00 30/00 20/00
3	7	42	0x01D0	0xFBB4	0x3FBB40	0x3FD140	2816	4	48/00 40/00 30/00
3	7	43	0x01D8	0xFBB4	0x3FBB40	0x3FD140	2816	4	50/00 48/00 38/00
3	7	44	0x01E0	0xFD14	0x3FD140	0x3FD940	1024	1	00/c0
3	7	45	0x01E4	0xFD94	0x3FD940	0x3FDF40	768	1	00/c0
3	7	46	0x01E8	0xFDF4	0x3FDF40	0x3FE1C0	320	1	00/c0
3	7	47	0x01EC	0xFE1C	0x3FE1C0	0x3FE3C0	256	1	00/c0
3	7	48	0x01F0	0xFE3C	0x3FE3C0	0x3FE5C0	256	1	00/c0
3	7	49	0x01F4	0xFE5C	0x3FE5C0	0x3FF5C0	2048	2	38/00 28/00 00/c0
3	7	50	0x01FC	0xFE5C	0x3FE5C0	0x3FF5C0	2048	2	40/00 30/00 00/c0
3	7	51	0x0204	0xFF5C	0x3FF5C0	0x400000	1312	6	40/00 30/00 20/c0
3	7	52	0x020C	0xFF5C	0x3FF5C0	0x400000	1312	6	48/00 38/00 28/c0
3	7	53	0x0214	0xFF5C	0x3FF5C0	0x400000	1312	6	50/00 40/00 30/c0
3	7	54	0x021C	0xFF5C	0x3FF5C0	0x400000	1312	6	58/00 48/00 38/c0
3	7	55	0x0224	0xFF5C	0x3FF5C0	0x400000	1312	6	60/00 50/00 40/c0
3	7	56	0x022C	0xFF5C	0x3FF5C0	0x400000	1312	6	68/00 58/00 48/c0 00/00 00/00 00/00 00/00 00/00 00/00
